AnnotationSetName	AnnotationSetVersion	AnnotationSetType	AnnotationSetFields	CreationDate	Build	AnnotationSetSize	Info
hg19_UCSC_wgEncodeOpenChromFaireHelas3Pk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 21:52:57	hg19	125776	  Number of Instances: AutoScaling ExecutionTime (msec): 257642
hg19_UCSC_wgEncodeSydhTfbsGm12878NfkbTnfaIggrabPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 23:56:18	hg19	6558	  Number of Instances: AutoScaling ExecutionTime (msec): 244241
hg19_UCSC_wgEncodeSydhTfbsGm12891Pol2IggmusPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 00:12:57	hg19	15375	  Number of Instances: AutoScaling ExecutionTime (msec): 312639
hg19_UCSC_wgEncodeAwgTfbsSydhK562Usf2IggrabUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 03:13:56	hg19	3083	  Number of Instances: AutoScaling ExecutionTime (msec): 322568
hg19_UCSC_wgEncodeAwgDnaseUwHpaecUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/08 22:08:38	hg19	124069	  Number of Instances: AutoScaling ExecutionTime (msec): 313472
hg19_UCSC_wgEncodeUwHistoneH7esH3k36me3StdDiffa2dPkRep2	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 10:15:51	hg19	104992	  Number of Instances: AutoScaling ExecutionTime (msec): 315432
hg19_UCSC_wgEncodeUwTfbsBjCtcfStdPkRep2	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 12:59:31	hg19	57893	  Number of Instances: AutoScaling ExecutionTime (msec): 289725
hg19_UCSC_wgEncodeUwHistoneK562H3k04me3StdZnf4c50c4PkRep2	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 11:30:46	hg19	71533	  Number of Instances: AutoScaling ExecutionTime (msec): 308101
hg19_UCSC_wgEncodeUwTfbsNb4CtcfStdPkRep1	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 14:08:58	hg19	58400	  Number of Instances: AutoScaling ExecutionTime (msec): 313986
hg19_UCSC_wgEncodeOpenChromDnaseGm13977Pk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 21:11:59	hg19	130408	  Number of Instances: AutoScaling ExecutionTime (msec): 321309
hg19_UCSC_wgEncodeUwDnaseHconfPkRep1	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 06:19:25	hg19	153668	  Number of Instances: AutoScaling ExecutionTime (msec): 328071
hg19_UCSC_wgEncodeSydhTfbsH1hescMaxUcdPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 00:24:49	hg19	46041	  Number of Instances: AutoScaling ExecutionTime (msec): 243105
hg19_UCSC_wgEncodeAwgTfbsSydhGm12878P300IggmusUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 01:10:45	hg19	17461	  Number of Instances: AutoScaling ExecutionTime (msec): 316251
hg19_UCSC_wgEncodeSydhTfbsHelas3Tcf7l2UcdPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 00:58:34	hg19	3291	  Number of Instances: AutoScaling ExecutionTime (msec): 316991
hg19_UCSC_wgEncodeUwDnaseMcf7PkRep1	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 08:02:13	hg19	126717	  Number of Instances: AutoScaling ExecutionTime (msec): 311452
hg19_UCSC_wgEncodeAwgTfbsSydhHek293Elk4UcdUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 01:40:49	hg19	1375	  Number of Instances: AutoScaling ExecutionTime (msec): 318387
hg19_UCSC_wgEncodeAwgTfbsHaibGm12878Irf4sc6059Pcr1xUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/08 23:24:18	hg19	17771	  Number of Instances: AutoScaling ExecutionTime (msec): 291617
hg19_UCSC_wgEncodeUwDnaseHffPkRep2	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 06:30:58	hg19	176339	  Number of Instances: AutoScaling ExecutionTime (msec): 269168
hg19_UCSC_wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 00:34:11	hg19	28677	  Number of Instances: AutoScaling ExecutionTime (msec): 343847
hg19_UCSC_wgEncodeSydhTfbsK562Mxi1af4185IggrabPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 01:55:21	hg19	29567	  Number of Instances: AutoScaling ExecutionTime (msec): 302264
hg19_UCSC_wgEncodeAwgTfbsUwGm12864CtcfUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 04:03:55	hg19	46798	  Number of Instances: AutoScaling ExecutionTime (msec): 320292
hg19_UCSC_wgEncodeAwgTfbsSydhHuvecCfosUcdUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 02:27:00	hg19	46726	  Number of Instances: AutoScaling ExecutionTime (msec): 298908
hg19_UCSC_wgEncodeUwHistoneHcfH3k4me3StdPkRep2	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 10:31:54	hg19	53235	  Number of Instances: AutoScaling ExecutionTime (msec): 317768
hg19_UCSC_wgEncodeOpenChromFaireH1hescPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 21:52:54	hg19	111389	  Number of Instances: AutoScaling ExecutionTime (msec): 343912
hg19_UCSC_wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01cUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 03:22:05	hg19	41355	  Number of Instances: AutoScaling ExecutionTime (msec): 302045
hg19_UCSC_wgEncodeAwgTfbsHaibK562Pol24h8V0416101UniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 00:33:16	hg19	23352	  Number of Instances: AutoScaling ExecutionTime (msec): 347550
hg19_UCSC_wgEncodeAwgDnaseUwSknmcUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/08 22:19:25	hg19	146661	  Number of Instances: AutoScaling ExecutionTime (msec): 299396
hg19_UCSC_wgEncodeAwgTfbsHaibK562Nr2f2sc271940V0422111UniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 00:30:58	hg19	16678	  Number of Instances: AutoScaling ExecutionTime (msec): 299830
hg19_UCSC_wgEncodeSydhTfbsK562Irf1Ifng30StdPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 01:50:13	hg19	45006	  Number of Instances: AutoScaling ExecutionTime (msec): 261140
hg19_UCSC_wgEncodeAwgTfbsSydhHelas3Bdp1UniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 01:45:30	hg19	508	  Number of Instances: AutoScaling ExecutionTime (msec): 329673
hg19_UCSC_wgEncodeSydhTfbsHek293Tcf7l2UcdPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 00:32:55	hg19	12997	  Number of Instances: AutoScaling ExecutionTime (msec): 248737
hg19_UCSC_wgEncodeUwDnaseHrePkRep2V2	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 07:12:55	hg19	177353	  Number of Instances: AutoScaling ExecutionTime (msec): 324857
hg19_UCSC_wgEncodeAwgDnaseUwGm06990UniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/08 21:53:06	hg19	93463	  Number of Instances: AutoScaling ExecutionTime (msec): 313473
hg19_UCSC_wgEncodeAwgTfbsSydhPbdefetalGata1UcdUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 03:30:53	hg19	2157	  Number of Instances: AutoScaling ExecutionTime (msec): 317974
hg19_UCSC_wgEncodeSydhTfbsGm12878Znf384hpa004051IggmusPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 00:11:09	hg19	52161	  Number of Instances: AutoScaling ExecutionTime (msec): 294217
hg19_UCSC_wgEncodeOpenChromChipMcf7Pol2SerumstvdPkRep1	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 20:52:29	hg19	110215	  Number of Instances: AutoScaling ExecutionTime (msec): 259964
hg19_UCSC_wgEncodeUwTfbsAg09319CtcfStdPkRep2	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 12:52:00	hg19	61111	  Number of Instances: AutoScaling ExecutionTime (msec): 320016
hg19_UCSC_wgEncodeSydhTfbsHelas3MafkIggrabPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 00:48:42	hg19	54108	  Number of Instances: AutoScaling ExecutionTime (msec): 325786
hg19_UCSC_wgEncodeUwDnaseTh1wb54553204PkRep1	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 08:47:19	hg19	119720	  Number of Instances: AutoScaling ExecutionTime (msec): 316630
hg19_UCSC_wgEncodeAwgDnaseDukeHsmmembUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/08 21:34:57	hg19	131323	  Number of Instances: AutoScaling ExecutionTime (msec): 303513
hg19_UCSC_wgEncodeAwgTfbsHaibHepg2Pol24h8V0416102UniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 00:14:31	hg19	19586	  Number of Instances: AutoScaling ExecutionTime (msec): 333710
hg19_UCSC_wgEncodeUwDnaseHbmecPkRep2	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 06:07:51	hg19	169111	  Number of Instances: AutoScaling ExecutionTime (msec): 262725
hg19_UCSC_wgEncodeUwHistoneH7esH3k36me3StdDiffa2dPkRep1	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 10:14:21	hg19	87207	  Number of Instances: AutoScaling ExecutionTime (msec): 256549
hg19_UCSC_wgEncodeAwgTfbsHaibK562MaxV0416102UniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 00:30:49	hg19	46171	  Number of Instances: AutoScaling ExecutionTime (msec): 350573
hg19_UCSC_wgEncodeAwgTfbsSydhGm12878NfyaIggmusUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 01:09:03	hg19	1841	  Number of Instances: AutoScaling ExecutionTime (msec): 303482
hg19_UCSC_wgEncodeUwDnaseCmkPkRep1	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 05:38:53	hg19	133032	  Number of Instances: AutoScaling ExecutionTime (msec): 327822
hg19_UCSC_wgEncodeAwgDnaseUwHacUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/08 21:55:24	hg19	180216	  Number of Instances: AutoScaling ExecutionTime (msec): 329783
hg19_UCSC_wgEncodeAwgTfbsSydhK562Bach1sc14700IggrabUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 02:33:54	hg19	3806	  Number of Instances: AutoScaling ExecutionTime (msec): 321950
hg19_UCSC_wgEncodeUwTfbsHepg2CtcfStdPkRep2	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 13:43:50	hg19	58820	  Number of Instances: AutoScaling ExecutionTime (msec): 306673
hg19_UCSC_wgEncodeUwDnaseHacPkRep1	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 06:00:09	hg19	180083	  Number of Instances: AutoScaling ExecutionTime (msec): 312693
hg19_UCSC_wgEncodeUwTfbsHffCtcfStdPkRep1	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 13:44:41	hg19	60617	  Number of Instances: AutoScaling ExecutionTime (msec): 296788
hg19_UCSC_wgEncodeSydhTfbsMcf10aesStat3Etoh01StdPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 02:24:08	hg19	245834	  Number of Instances: AutoScaling ExecutionTime (msec): 318268
hg19_UCSC_wgEncodeAwgDnaseDukeGm19240UniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/08 21:32:10	hg19	184267	  Number of Instances: AutoScaling ExecutionTime (msec): 287206
hg19_UCSC_wgEncodeAwgTfbsHaibHepg2Mbd4sc271530V0422111UniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 00:10:57	hg19	5912	  Number of Instances: AutoScaling ExecutionTime (msec): 299844
hg19_UCSC_wgEncodeSydhTfbsHelas3Rpc155StdPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 00:55:06	hg19	2712	  Number of Instances: AutoScaling ExecutionTime (msec): 290471
hg19_UCSC_wgEncodeSydhHistoneHct116H3k27acUcdPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 23:25:42	hg19	19436	  Number of Instances: AutoScaling ExecutionTime (msec): 239961
hg19_UCSC_wgEncodeSydhTfbsK562TbpIggmusPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 02:12:01	hg19	37180	  Number of Instances: AutoScaling ExecutionTime (msec): 312672
hg19_UCSC_wgEncodeAwgTfbsUwAg10803CtcfUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 04:00:31	hg19	47656	  Number of Instances: AutoScaling ExecutionTime (msec): 326867
hg19_UCSC_wgEncodeUwDnaseNhekPkRep2	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 08:19:35	hg19	151842	  Number of Instances: AutoScaling ExecutionTime (msec): 304566
hg19_UCSC_wgEncodeUwDnaseHcmPkRep2	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 06:17:26	hg19	161744	  Number of Instances: AutoScaling ExecutionTime (msec): 297197
hg19_UCSC_wgEncodeOpenChromFaireK562OhureaPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 21:56:31	hg19	147194	  Number of Instances: AutoScaling ExecutionTime (msec): 321304
hg19_UCSC_wgEncodeAwgDnaseDukeChorionUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/08 21:27:35	hg19	180605	  Number of Instances: AutoScaling ExecutionTime (msec): 312406
hg19_UCSC_wgEncodeOpenChromChipMcf7CtcfEstroPkRep1	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 20:49:52	hg19	76501	  Number of Instances: AutoScaling ExecutionTime (msec): 314276
hg19_UCSC_wgEncodeOpenChromDnaseChorionPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 21:00:06	hg19	140042	  Number of Instances: AutoScaling ExecutionTime (msec): 268041
hg19_UCSC_wgEncodeUwDnaseK562Znfp5PkRep1	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 07:48:22	hg19	150623	  Number of Instances: AutoScaling ExecutionTime (msec): 322084
hg19_UCSC_wgEncodeAwgTfbsUtaMcf7CtcfSerumstimUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 03:52:57	hg19	58608	  Number of Instances: AutoScaling ExecutionTime (msec): 323303
hg19_UCSC_wgEncodeAwgTfbsHaibHelas3Taf1Pcr1xUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 00:03:30	hg19	16100	  Number of Instances: AutoScaling ExecutionTime (msec): 331752
hg19_UCSC_wgEncodeUwDgfM059jPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 04:55:48	hg19	289117	  Number of Instances: AutoScaling ExecutionTime (msec): 322210
hg19_UCSC_wgEncodeAwgTfbsHaibH1hescTcf12Pcr1xUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/08 23:58:20	hg19	7833	  Number of Instances: AutoScaling ExecutionTime (msec): 322342
hg19_UCSC_wgEncodeAwgTfbsBroadNhaEzh239875UniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/08 22:56:24	hg19	6493	  Number of Instances: AutoScaling ExecutionTime (msec): 298110
hg19_UCSC_wgEncodeAwgTfbsSydhK562Pol2IggmusUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 03:00:50	hg19	9974	  Number of Instances: AutoScaling ExecutionTime (msec): 317762
hg19_UCSC_wgEncodeAwgTfbsSydhK562CjunIfna30UniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 02:38:25	hg19	8827	  Number of Instances: AutoScaling ExecutionTime (msec): 292123
hg19_UCSC_wgEncodeAwgTfbsUwAg09319CtcfUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 04:00:24	hg19	49675	  Number of Instances: AutoScaling ExecutionTime (msec): 350005
hg19_UCSC_wgEncodeAwgTfbsSydhHepg2Mafksc477IggrabUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 02:17:34	hg19	37628	  Number of Instances: AutoScaling ExecutionTime (msec): 301613
hg19_UCSC_wgEncodeUwDnaseHaspPkRep1	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 06:06:12	hg19	194537	  Number of Instances: AutoScaling ExecutionTime (msec): 315392
hg19_UCSC_wgEncodeAwgTfbsSydhGm12878NfkbTnfaIggrabUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 01:08:51	hg19	17036	  Number of Instances: AutoScaling ExecutionTime (msec): 321815
hg19_UCSC_wgEncodeSydhTfbsImr90CtcfbIggrabPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 01:26:12	hg19	52130	  Number of Instances: AutoScaling ExecutionTime (msec): 292351
hg19_UCSC_wgEncodeUwDgfHrcePk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 04:48:58	hg19	278576	  Number of Instances: AutoScaling ExecutionTime (msec): 333232
hg19_UCSC_wgEncodeSydhTfbsNt2d1Znf274UcdPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 02:30:06	hg19	1943	  Number of Instances: AutoScaling ExecutionTime (msec): 226419
hg19_UCSC_wgEncodeAwgTfbsSydhHelas3Mazab85725IggrabUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 01:56:27	hg19	13409	  Number of Instances: AutoScaling ExecutionTime (msec): 295594
hg19_UCSC_wgEncodeOpenChromChipHelas3CtcfPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 20:40:29	hg19	79792	  Number of Instances: AutoScaling ExecutionTime (msec): 320753
hg19_UCSC_wgEncodeUwTfbsBe2cCtcfStdPkRep2	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 12:58:04	hg19	61749	  Number of Instances: AutoScaling ExecutionTime (msec): 322186
hg19_UCSC_wgEncodeSydhTfbsH1hescCmycIggrabPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 00:23:15	hg19	37029	  Number of Instances: AutoScaling ExecutionTime (msec): 300158
hg19_UCSC_wgEncodeSydhTfbsHepg2Srebp1InslnStdPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 01:18:08	hg19	621	  Number of Instances: AutoScaling ExecutionTime (msec): 290842
hg19_UCSC_wgEncodeUwHistoneHreH3k36me3StdPkRep2	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 11:12:47	hg19	7498	  Number of Instances: AutoScaling ExecutionTime (msec): 311659
hg19_UCSC_wgEncodeAwgTfbsSydhK562JundIggrabUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/09 02:52:16	hg19	40052	  Number of Instances: AutoScaling ExecutionTime (msec): 312651
hg19_UCSC_wgEncodeUwDnaseHrcePkRep1	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 07:10:30	hg19	192147	  Number of Instances: AutoScaling ExecutionTime (msec): 331646
hg19_UCSC_wgEncodeAwgDnaseUwHmfUniPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/08 22:03:37	hg19	179541	  Number of Instances: AutoScaling ExecutionTime (msec): 313724
hg19_UCSC_wgEncodeUwDnaseLhcnm2Diff4dPkRep1	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 07:49:21	hg19	218246	  Number of Instances: AutoScaling ExecutionTime (msec): 260489
hg19_UCSC_wgEncodeSydhTfbsH1hescGtf2f1IggrabPk	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,signalValue,pValue,qValue,peak	2018/03/10 00:24:38	hg19	54992	  Number of Instances: AutoScaling ExecutionTime (msec): 322945
